Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2009-01-01T00:00:00,60,ILR,4.68,8.5,23.95,96.48,0.32,165.04,32802.1,-12.8,-4499.9,32772.3,-1399.2,-4499.9
2009-01-01T00:01:00,60,ILR,4.68,8.5,23.96,96.48,0.32,164.98,32802.3,-13,-4499.8,32772.4,-1399.5,-4499.8
2009-01-01T00:02:00,60,ILR,4.68,8.5,23.98,96.48,0.32,164.91,32802.3,-13.3,-4499.7,32772.4,-1399.7,-4499.7
2009-01-01T00:03:00,60,ILR,4.68,8.5,24,96.48,0.32,164.84,32802.3,-13.6,-4499.6,32772.4,-1400,-4499.6
2009-01-01T00:04:00,60,ILR,4.68,8.5,0.01,96.48,0.32,164.77,32802.4,-13.8,-4499.5,32772.5,-1400.3,-4499.5
2009-01-01T00:05:00,60,ILR,4.68,8.5,0.03,96.48,0.32,164.7,32802.5,-14.1,-4499.3,32772.6,-1400.6,-4499.3
2009-01-01T00:06:00,60,ILR,4.68,8.5,0.05,96.48,0.32,164.62,32802.6,-14.4,-4499.1,32772.7,-1400.8,-4499.1
2009-01-01T00:07:00,60,ILR,4.68,8.5,0.07,96.48,0.32,164.54,32802.8,-14.7,-4499,32772.9,-1401.1,-4499
2009-01-01T00:08:00,60,ILR,4.68,8.5,0.08,96.48,0.33,164.45,32803,-14.9,-4498.9,32773,-1401.4,-4498.9
2009-01-01T00:09:00,60,ILR,4.68,8.5,0.1,96.48,0.33,164.37,32803.4,-15.2,-4498.8,32773.5,-1401.6,-4498.8
2009-01-01T00:10:00,60,ILR,4.68,8.5,0.12,96.48,0.33,164.28,32803.6,-15.3,-4498.8,32773.7,-1401.8,-4498.8
2009-01-01T00:11:00,60,ILR,4.68,8.5,0.13,96.48,0.33,164.18,32803.8,-15.6,-4498.5,32773.8,-1402.1,-4498.5
2009-01-01T00:12:00,60,ILR,4.68,8.5,0.15,96.48,0.33,164.09,32803.8,-15.9,-4498.4,32773.8,-1402.4,-4498.4
2009-01-01T00:13:00,60,ILR,4.68,8.5,0.17,96.48,0.33,163.99,32803.8,-16.2,-4498.3,32773.8,-1402.7,-4498.3
2009-01-01T00:14:00,60,ILR,4.68,8.5,0.18,96.48,0.33,163.88,32803.9,-16.5,-4498.2,32773.9,-1403,-4498.2
2009-01-01T00:15:00,60,ILR,4.68,8.5,0.2,96.48,0.33,163.78,32804,-16.8,-4498,32774,-1403.3,-4498
2009-01-01T00:16:00,60,ILR,4.68,8.5,0.22,96.48,0.33,163.67,32804.3,-17.1,-4497.8,32774.2,-1403.6,-4497.8
2009-01-01T00:17:00,60,ILR,4.68,8.5,0.23,96.48,0.33,163.56,32804.3,-17.4,-4497.7,32774.2,-1403.9,-4497.7
2009-01-01T00:18:00,60,ILR,4.68,8.5,0.25,96.48,0.33,163.44,32804.3,-17.6,-4497.5,32774.2,-1404.2,-4497.5
2009-01-01T00:19:00,60,ILR,4.68,8.5,0.27,96.48,0.33,163.33,32804.4,-17.9,-4497.3,32774.3,-1404.4,-4497.3
2009-01-01T00:20:00,60,ILR,4.68,8.5,0.29,96.48,0.33,163.21,32804.7,-18.2,-4497.3,32774.7,-1404.8,-4497.3
2009-01-01T00:21:00,60,ILR,4.68,8.5,0.3,96.48,0.33,163.08,32805.4,-18.7,-4497.7,32775.3,-1405.3,-4497.7
2009-01-01T00:22:00,60,ILR,4.68,8.5,0.32,96.48,0.33,162.96,32805,-18.7,-4497.2,32774.9,-1405.2,-4497.2
2009-01-01T00:23:00,60,ILR,4.68,8.5,0.34,96.48,0.33,162.83,32805,-19.3,-4497.5,32774.8,-1405.9,-4497.5
2009-01-01T00:24:00,60,ILR,4.68,8.5,0.35,96.48,0.33,162.7,32804.8,-19.5,-4497.4,32774.7,-1406.1,-4497.4
2009-01-01T00:25:00,60,ILR,4.68,8.5,0.37,96.48,0.33,162.57,32804.6,-19.7,-4497.5,32774.5,-1406.2,-4497.5
2009-01-01T00:26:00,60,ILR,4.68,8.5,0.39,96.48,0.33,162.44,32804.7,-19.8,-4497.4,32774.6,-1406.4,-4497.4
2009-01-01T00:27:00,60,ILR,4.68,8.5,0.4,96.48,0.33,162.3,32804.8,-20,-4497.3,32774.6,-1406.5,-4497.3
2009-01-01T00:28:00,60,ILR,4.68,8.5,0.42,96.48,0.33,162.16,32804.9,-20.3,-4497.4,32774.7,-1406.8,-4497.4
2009-01-01T00:29:00,60,ILR,4.68,8.5,0.44,96.48,0.34,162.02,32805,-20.8,-4498,32774.8,-1407.4,-4498
2009-01-01T00:30:00,60,ILR,4.68,8.5,0.46,96.48,0.34,161.88,32805.1,-21.1,-4498.2,32774.9,-1407.7,-4498.2
2009-01-01T00:31:00,60,ILR,4.68,8.5,0.47,96.48,0.34,161.74,32805.3,-21.7,-4498.3,32775,-1408.2,-4498.3
2009-01-01T00:32:00,60,ILR,4.68,8.5,0.49,96.48,0.34,161.59,32805.5,-21.9,-4498.1,32775.2,-1408.5,-4498.1
2009-01-01T00:33:00,60,ILR,4.68,8.5,0.51,96.48,0.34,161.44,32806,-22.5,-4497.9,32775.7,-1409.1,-4497.9
2009-01-01T00:34:00,60,ILR,4.68,8.5,0.52,96.48,0.34,161.29,32807.6,-23.7,-4497.7,32777.3,-1410.4,-4497.7
2009-01-01T00:35:00,60,ILR,4.68,8.5,0.54,96.48,0.34,161.14,32808.3,-24.3,-4497.8,32777.9,-1410.9,-4497.8
2009-01-01T00:36:00,60,ILR,4.68,8.5,0.56,96.48,0.34,160.98,32808.7,-24.6,-4497,32778.3,-1411.3,-4497
2009-01-01T00:37:00,60,ILR,4.68,8.5,0.58,96.48,0.34,160.83,32809.1,-25,-4496.3,32778.7,-1411.7,-4496.3
2009-01-01T00:38:00,60,ILR,4.68,8.5,0.59,96.48,0.34,160.67,32809.4,-25.1,-4496.1,32779,-1411.9,-4496.1
2009-01-01T00:39:00,60,ILR,4.68,8.5,0.61,96.48,0.34,160.51,32809.4,-25.3,-4496,32779,-1412,-4496
2009-01-01T00:40:00,60,ILR,4.68,8.5,0.63,96.48,0.34,160.35,32809.2,-25.3,-4495.9,32778.8,-1412,-4495.9
2009-01-01T00:41:00,60,ILR,4.68,8.5,0.65,96.48,0.34,160.19,32808.9,-25.5,-4495.7,32778.5,-1412.2,-4495.7
2009-01-01T00:42:00,60,ILR,4.68,8.5,0.66,96.48,0.34,160.03,32808.5,-25.7,-4495.6,32778.1,-1412.3,-4495.6
2009-01-01T00:43:00,60,ILR,4.68,8.5,0.68,96.48,0.34,159.86,32806.9,-25.7,-4495.6,32776.5,-1412.3,-4495.6
2009-01-01T00:44:00,60,ILR,4.68,8.5,0.7,96.48,0.34,159.69,32806.6,-25.4,-4495.6,32776.2,-1412,-4495.6
2009-01-01T00:45:00,60,ILR,4.68,8.5,0.71,96.48,0.34,159.52,32806.5,-25.1,-4495.5,32776.1,-1411.7,-4495.5
2009-01-01T00:46:00,60,ILR,4.68,8.5,0.73,96.48,0.34,159.36,32806.6,-25.3,-4495.6,32776.2,-1411.9,-4495.6
2009-01-01T00:47:00,60,ILR,4.68,8.5,0.75,96.48,0.34,159.18,32806.6,-25.6,-4495.7,32776.2,-1412.2,-4495.7
2009-01-01T00:48:00,60,ILR,4.68,8.5,0.77,96.48,0.35,159.01,32806.7,-25.9,-4495.9,32776.3,-1412.5,-4495.9
2009-01-01T00:49:00,60,ILR,4.68,8.5,0.78,96.48,0.35,158.84,32806.7,-26,-4496.2,32776.3,-1412.6,-4496.2
2009-01-01T00:50:00,60,ILR,4.68,8.5,0.8,96.48,0.35,158.66,32806.8,-26.2,-4496.3,32776.4,-1412.8,-4496.3
2009-01-01T00:51:00,60,ILR,4.68,8.5,0.82,96.48,0.35,158.49,32806.9,-26.7,-4496.3,32776.5,-1413.4,-4496.3
2009-01-01T00:52:00,60,ILR,4.68,8.5,0.84,96.48,0.35,158.31,32807,-27.2,-4496.3,32776.6,-1413.9,-4496.3
2009-01-01T00:53:00,60,ILR,4.68,8.5,0.85,96.48,0.35,158.13,32807.1,-27.7,-4496.3,32776.7,-1414.4,-4496.3
2009-01-01T00:54:00,60,ILR,4.68,8.5,0.87,96.48,0.35,157.95,32807.2,-28.1,-4496.2,32776.7,-1414.8,-4496.2
2009-01-01T00:55:00,60,ILR,4.68,8.5,0.89,96.48,0.35,157.77,32807.3,-28.4,-4496.3,32776.8,-1415,-4496.3
2009-01-01T00:56:00,60,ILR,4.68,8.5,0.91,96.48,0.35,157.59,32807.4,-28.4,-4496.2,32776.8,-1415,-4496.2
2009-01-01T00:57:00,60,ILR,4.68,8.5,0.92,96.48,0.35,157.4,32807.4,-28.1,-4496.1,32776.9,-1414.7,-4496.1
2009-01-01T00:58:00,60,ILR,4.68,8.5,0.94,96.48,0.35,157.22,32807.5,-27.8,-4496,32777,-1414.4,-4496
2009-01-01T00:59:00,60,ILR,4.68,8.5,0.96,96.48,0.35,157.04,32807.5,-27.8,-4496,32777,-1414.5,-4496
2009-01-01T01:00:00,60,ILR,4.68,8.5,0.98,96.48,0.35,156.85,32807.6,-27.7,-4496,32777.1,-1414.3,-4496
2009-01-01T01:01:00,60,ILR,4.68,8.5,0.99,96.48,0.35,156.66,32807.6,-27.9,-4496,32777.1,-1414.6,-4496
2009-01-01T01:02:00,60,ILR,4.68,8.5,1.01,96.48,0.35,156.47,32807.6,-28.1,-4496,32777.1,-1414.8,-4496
2009-01-01T01:03:00,60,ILR,4.68,8.5,1.03,96.48,0.35,156.29,32807.7,-28.4,-4496,32777.2,-1415,-4496
2009-01-01T01:04:00,60,ILR,4.68,8.5,1.05,96.48,0.35,156.1,32807.7,-28.9,-4496.1,32777.1,-1415.5,-4496.1
2009-01-01T01:05:00,60,ILR,4.68,8.5,1.07,96.48,0.35,155.9,32807.6,-29.4,-4496.2,32777,-1416,-4496.2
2009-01-01T01:06:00,60,ILR,4.68,8.5,1.08,96.48,0.35,155.71,32807.5,-29.4,-4496.2,32776.9,-1416,-4496.2
2009-01-01T01:07:00,60,ILR,4.68,8.5,1.1,96.48,0.36,155.52,32807.4,-29.4,-4496.2,32776.9,-1416,-4496.2
2009-01-01T01:08:00,60,ILR,4.68,8.5,1.12,96.48,0.36,155.33,32807.3,-29.3,-4496.2,32776.8,-1416,-4496.2
2009-01-01T01:09:00,60,ILR,4.68,8.5,1.14,96.48,0.36,155.13,32807.3,-29.2,-4496.1,32776.7,-1415.8,-4496.1
2009-01-01T01:10:00,60,ILR,4.68,8.5,1.15,96.48,0.36,154.94,32807.2,-29.2,-4496.1,32776.6,-1415.8,-4496.1
2009-01-01T01:11:00,60,ILR,4.68,8.5,1.17,96.48,0.36,154.74,32806.9,-29,-4496.1,32776.4,-1415.6,-4496.1
2009-01-01T01:12:00,60,ILR,4.68,8.5,1.19,96.48,0.36,154.55,32807,-29.1,-4496.1,32776.5,-1415.7,-4496.1
2009-01-01T01:13:00,60,ILR,4.68,8.5,1.21,96.48,0.36,154.35,32807.2,-29.3,-4496.1,32776.6,-1415.9,-4496.1
2009-01-01T01:14:00,60,ILR,4.68,8.5,1.23,96.48,0.36,154.15,32807.3,-29.4,-4496,32776.8,-1416,-4496
2009-01-01T01:15:00,60,ILR,4.68,8.5,1.24,96.48,0.36,153.95,32807.5,-29.5,-4495.9,32777,-1416.1,-4495.9
2009-01-01T01:16:00,60,ILR,4.68,8.5,1.26,96.48,0.36,153.75,32807.5,-29.6,-4495.9,32776.9,-1416.2,-4495.9
2009-01-01T01:17:00,60,ILR,4.68,8.5,1.28,96.48,0.36,153.55,32807.5,-29.7,-4495.8,32776.9,-1416.3,-4495.8
2009-01-01T01:18:00,60,ILR,4.68,8.5,1.3,96.48,0.36,153.35,32807.4,-29.9,-4495.8,32776.9,-1416.5,-4495.8
2009-01-01T01:19:00,60,ILR,4.68,8.5,1.31,96.48,0.36,153.15,32807.4,-30.1,-4495.7,32776.8,-1416.7,-4495.7
2009-01-01T01:20:00,60,ILR,4.68,8.5,1.33,96.48,0.36,152.95,32807.3,-30.2,-4495.8,32776.7,-1416.8,-4495.8
2009-01-01T01:21:00,60,ILR,4.68,8.5,1.35,96.48,0.36,152.75,32807.3,-30.3,-4495.6,32776.7,-1416.9,-4495.6
2009-01-01T01:22:00,60,ILR,4.68,8.5,1.37,96.48,0.36,152.55,32807.1,-30.3,-4495.5,32776.5,-1416.9,-4495.5
2009-01-01T01:23:00,60,ILR,4.68,8.5,1.39,96.48,0.36,152.34,32806.9,-30.2,-4495.4,32776.3,-1416.8,-4495.4
2009-01-01T01:24:00,60,ILR,4.68,8.5,1.4,96.48,0.37,152.14,32807,-30.3,-4495.3,32776.4,-1416.9,-4495.3
2009-01-01T01:25:00,60,ILR,4.68,8.5,1.42,96.48,0.37,151.93,32807.1,-30.4,-4495.4,32776.5,-1417,-4495.4
2009-01-01T01:26:00,60,ILR,4.68,8.5,1.44,96.48,0.37,151.73,32807.3,-30.5,-4495.3,32776.7,-1417.1,-4495.3
2009-01-01T01:27:00,60,ILR,4.68,8.5,1.46,96.48,0.37,151.52,32807.6,-30.6,-4495.3,32776.9,-1417.2,-4495.3
2009-01-01T01:28:00,60,ILR,4.68,8.5,1.48,96.48,0.37,151.32,32808,-30.8,-4495.3,32777.3,-1417.5,-4495.3
2009-01-01T01:29:00,60,ILR,4.68,8.5,1.49,96.48,0.37,151.11,32807.9,-31.3,-4495.4,32777.3,-1418,-4495.4
2009-01-01T01:30:00,60,ILR,4.68,8.5,1.51,96.48,0.37,150.9,32808,-31.2,-4495.3,32777.4,-1417.9,-4495.3
2009-01-01T01:31:00,60,ILR,4.68,8.5,1.53,96.48,0.37,150.7,32808.4,-31.6,-4495.4,32777.7,-1418.2,-4495.4
2009-01-01T01:32:00,60,ILR,4.68,8.5,1.55,96.48,0.37,150.49,32808.7,-31.9,-4495.5,32778.1,-1418.6,-4495.5
2009-01-01T01:33:00,60,ILR,4.68,8.5,1.57,96.48,0.37,150.28,32808.8,-32,-4495.5,32778.1,-1418.6,-4495.5
2009-01-01T01:34:00,60,ILR,4.68,8.5,1.59,96.48,0.37,150.07,32809.9,-32.2,-4495.3,32779.2,-1418.9,-4495.3
2009-01-01T01:35:00,60,ILR,4.68,8.5,1.6,96.48,0.37,149.86,32811.1,-32.4,-4495.2,32780.4,-1419.2,-4495.2
2009-01-01T01:36:00,60,ILR,4.68,8.5,1.62,96.48,0.37,149.65,32811.7,-32.8,-4495.3,32781,-1419.6,-4495.3
2009-01-01T01:37:00,60,ILR,4.68,8.5,1.64,96.48,0.37,149.44,32811.8,-32.9,-4495.3,32781.1,-1419.7,-4495.3
2009-01-01T01:38:00,60,ILR,4.68,8.5,1.66,96.48,0.37,149.23,32812,-33,-4495.3,32781.3,-1419.8,-4495.3
2009-01-01T01:39:00,60,ILR,4.68,8.5,1.68,96.48,0.37,149.02,32811.9,-33.1,-4495.4,32781.2,-1419.9,-4495.4
2009-01-01T01:40:00,60,ILR,4.68,8.5,1.69,96.48,0.37,148.81,32812.1,-33.1,-4495.5,32781.4,-1419.9,-4495.5
2009-01-01T01:41:00,60,ILR,4.68,8.5,1.71,96.48,0.38,148.6,32812.2,-32.8,-4495.5,32781.5,-1419.7,-4495.5
2009-01-01T01:42:00,60,ILR,4.68,8.5,1.73,96.48,0.38,148.38,32812.2,-32.8,-4495.5,32781.5,-1419.6,-4495.5
2009-01-01T01:43:00,60,ILR,4.68,8.5,1.75,96.48,0.38,148.17,32811.9,-32.6,-4495.6,32781.2,-1419.4,-4495.6
2009-01-01T01:44:00,60,ILR,4.68,8.5,1.77,96.48,0.38,147.96,32811.5,-32.3,-4495.7,32780.8,-1419.1,-4495.7
2009-01-01T01:45:00,60,ILR,4.68,8.5,1.79,96.48,0.38,147.74,32811.1,-32,-4495.9,32780.4,-1418.7,-4495.9
2009-01-01T01:46:00,60,ILR,4.68,8.5,1.8,96.48,0.38,147.53,32810.1,-31.6,-4496.1,32779.4,-1418.3,-4496.1
2009-01-01T01:47:00,60,ILR,4.68,8.5,1.82,96.48,0.38,147.32,32809.1,-31.2,-4496.2,32778.4,-1417.8,-4496.2
2009-01-01T01:48:00,60,ILR,4.68,8.5,1.84,96.48,0.38,147.1,32808.7,-30.2,-4496.4,32778.1,-1416.9,-4496.4
2009-01-01T01:49:00,60,ILR,4.68,8.5,1.86,96.48,0.38,146.89,32808.5,-29.8,-4496.6,32777.9,-1416.5,-4496.6
2009-01-01T01:50:00,60,ILR,4.68,8.5,1.88,96.48,0.38,146.67,32808.2,-29.7,-4496.7,32777.6,-1416.4,-4496.7
2009-01-01T01:51:00,60,ILR,4.68,8.5,1.89,96.48,0.38,146.46,32807.8,-29.2,-4496.8,32777.3,-1415.8,-4496.8
2009-01-01T01:52:00,60,ILR,4.68,8.5,1.91,96.48,0.38,146.24,32807.7,-29,-4496.8,32777.1,-1415.6,-4496.8
2009-01-01T01:53:00,60,ILR,4.68,8.5,1.93,96.48,0.38,146.03,32807.6,-28.8,-4496.8,32777,-1415.4,-4496.8
2009-01-01T01:54:00,60,ILR,4.68,8.5,1.95,96.48,0.38,145.81,32807.4,-28.7,-4496.9,32776.9,-1415.3,-4496.9
2009-01-01T01:55:00,60,ILR,4.68,8.5,1.97,96.48,0.38,145.59,32807.4,-28.6,-4497,32776.9,-1415.2,-4497
2009-01-01T01:56:00,60,ILR,4.68,8.5,1.99,96.48,0.38,145.38,32807.5,-28.6,-4497.1,32777,-1415.3,-4497.1
2009-01-01T01:57:00,60,ILR,4.68,8.5,2.01,96.48,0.39,145.16,32807.6,-28.7,-4497.1,32777.1,-1415.3,-4497.1
2009-01-01T01:58:00,60,ILR,4.68,8.5,2.02,96.48,0.39,144.94,32807.5,-28.8,-4497.1,32777,-1415.4,-4497.1
2009-01-01T01:59:00,60,ILR,4.68,8.5,2.04,96.48,0.39,144.72,32807.6,-28.9,-4497.2,32777,-1415.5,-4497.2
2009-01-01T02:00:00,60,ILR,4.68,8.5,2.06,96.48,0.39,144.51,32807.7,-29,-4497.2,32777.2,-1415.7,-4497.2
2009-01-01T02:01:00,60,ILR,4.68,8.5,2.08,96.48,0.39,144.29,32807.6,-29.1,-4497.2,32777.1,-1415.7,-4497.2
2009-01-01T02:02:00,60,ILR,4.68,8.5,2.1,96.48,0.39,144.07,32807.6,-29.1,-4497.2,32777,-1415.8,-4497.2
2009-01-01T02:03:00,60,ILR,4.68,8.5,2.12,96.48,0.39,143.85,32807.5,-29.2,-4497.3,32776.9,-1415.8,-4497.3
2009-01-01T02:04:00,60,ILR,4.68,8.5,2.13,96.48,0.39,143.63,32807.5,-29.7,-4497.3,32776.9,-1416.3,-4497.3
2009-01-01T02:05:00,60,ILR,4.68,8.5,2.15,96.48,0.39,143.41,32807.5,-29.9,-4497.4,32776.9,-1416.5,-4497.4
2009-01-01T02:06:00,60,ILR,4.68,8.5,2.17,96.48,0.39,143.19,32807.5,-29.9,-4497.4,32777,-1416.5,-4497.4
2009-01-01T02:07:00,60,ILR,4.68,8.5,2.19,96.48,0.39,142.97,32807.6,-29.9,-4497.5,32777,-1416.5,-4497.5
2009-01-01T02:08:00,60,ILR,4.68,8.5,2.21,96.48,0.39,142.75,32807.5,-29.8,-4497.6,32776.9,-1416.5,-4497.6
2009-01-01T02:09:00,60,ILR,4.68,8.5,2.23,96.48,0.39,142.53,32807.3,-29.9,-4497.7,32776.8,-1416.5,-4497.7
2009-01-01T02:10:00,60,ILR,4.68,8.5,2.24,96.48,0.39,142.31,32807.4,-29.9,-4497.7,32776.8,-1416.6,-4497.7
2009-01-01T02:11:00,60,ILR,4.68,8.5,2.26,96.48,0.4,142.09,32807.4,-29.9,-4497.8,32776.9,-1416.5,-4497.8
2009-01-01T02:12:00,60,ILR,4.68,8.5,2.28,96.48,0.4,141.87,32807.3,-29.8,-4497.9,32776.8,-1416.4,-4497.9
2009-01-01T02:13:00,60,ILR,4.68,8.5,2.3,96.48,0.4,141.65,32807.5,-29.8,-4498,32776.9,-1416.4,-4498
2009-01-01T02:14:00,60,ILR,4.68,8.5,2.32,96.48,0.4,141.43,32807.3,-29.8,-4498,32776.7,-1416.4,-4498
2009-01-01T02:15:00,60,ILR,4.68,8.5,2.34,96.48,0.4,141.21,32807.2,-29.9,-4498.1,32776.6,-1416.5,-4498.1
2009-01-01T02:16:00,60,ILR,4.68,8.5,2.36,96.48,0.4,140.99,32806.9,-29.8,-4498.2,32776.4,-1416.4,-4498.2
2009-01-01T02:17:00,60,ILR,4.68,8.5,2.37,96.48,0.4,140.77,32806.9,-29.7,-4498.3,32776.3,-1416.3,-4498.3
2009-01-01T02:18:00,60,ILR,4.68,8.5,2.39,96.48,0.4,140.54,32806.8,-29.6,-4498.3,32776.2,-1416.2,-4498.3
2009-01-01T02:19:00,60,ILR,4.68,8.5,2.41,96.48,0.4,140.32,32806.7,-29.5,-4498.4,32776.1,-1416.1,-4498.4
2009-01-01T02:20:00,60,ILR,4.68,8.5,2.43,96.48,0.4,140.1,32806.4,-29.4,-4498.5,32775.9,-1415.9,-4498.5
2009-01-01T02:21:00,60,ILR,4.68,8.5,2.45,96.48,0.4,139.88,32806.2,-29.2,-4498.7,32775.7,-1415.8,-4498.7
2009-01-01T02:22:00,60,ILR,4.68,8.5,2.47,96.48,0.4,139.65,32805.8,-29.1,-4498.8,32775.2,-1415.6,-4498.8
2009-01-01T02:23:00,60,ILR,4.68,8.5,2.48,96.48,0.4,139.43,32805.6,-28.8,-4499.1,32775.1,-1415.4,-4499.1
2009-01-01T02:24:00,60,ILR,4.68,8.5,2.5,96.48,0.4,139.21,32805.6,-28.7,-4499.1,32775.1,-1415.2,-4499.1
2009-01-01T02:25:00,60,ILR,4.68,8.5,2.52,96.48,0.4,138.99,32805.5,-28.5,-4499.2,32774.9,-1415.1,-4499.2
2009-01-01T02:26:00,60,ILR,4.68,8.5,2.54,96.48,0.41,138.76,32805.4,-28.4,-4499.3,32774.9,-1414.9,-4499.3
2009-01-01T02:27:00,60,ILR,4.68,8.5,2.56,96.48,0.41,138.54,32805.4,-28.2,-4499.3,32774.8,-1414.7,-4499.3
2009-01-01T02:28:00,60,ILR,4.68,8.5,2.58,96.48,0.41,138.32,32805.3,-28.1,-4499.3,32774.8,-1414.7,-4499.3
2009-01-01T02:29:00,60,ILR,4.68,8.5,2.59,96.48,0.41,138.09,32805.1,-28.3,-4499.4,32774.6,-1414.8,-4499.4
2009-01-01T02:30:00,60,ILR,4.68,8.5,2.61,96.48,0.41,137.87,32805,-28.1,-4499.6,32774.5,-1414.7,-4499.6
2009-01-01T02:31:00,60,ILR,4.68,8.5,2.63,96.48,0.41,137.64,32804.9,-28.2,-4499.6,32774.4,-1414.7,-4499.6
2009-01-01T02:32:00,60,ILR,4.68,8.5,2.65,96.48,0.41,137.42,32804.8,-28.2,-4499.6,32774.3,-1414.7,-4499.6
2009-01-01T02:33:00,60,ILR,4.68,8.5,2.67,96.48,0.41,137.2,32805,-28.2,-4499.6,32774.5,-1414.7,-4499.6
2009-01-01T02:34:00,60,ILR,4.68,8.5,2.69,96.48,0.41,136.97,32804.8,-28,-4499.6,32774.3,-1414.6,-4499.6
2009-01-01T02:35:00,60,ILR,4.68,8.5,2.71,96.48,0.41,136.75,32804.8,-27.9,-4499.6,32774.3,-1414.4,-4499.6
2009-01-01T02:36:00,60,ILR,4.68,8.5,2.72,96.48,0.41,136.52,32804.8,-27.7,-4499.7,32774.4,-1414.2,-4499.7
2009-01-01T02:37:00,60,ILR,4.68,8.5,2.74,96.48,0.41,136.3,32804.6,-27.5,-4499.9,32774.1,-1414,-4499.9
2009-01-01T02:38:00,60,ILR,4.68,8.5,2.76,96.48,0.41,136.07,32804.4,-27.3,-4500,32773.9,-1413.8,-4500
2009-01-01T02:39:00,60,ILR,4.68,8.5,2.78,96.48,0.42,135.85,32804.1,-27,-4500.1,32773.7,-1413.5,-4500.1
2009-01-01T02:40:00,60,ILR,4.68,8.5,2.8,96.48,0.42,135.62,32803.9,-26.8,-4500.3,32773.4,-1413.3,-4500.3
2009-01-01T02:41:00,60,ILR,4.68,8.5,2.82,96.48,0.42,135.4,32804,-26.6,-4500.4,32773.6,-1413,-4500.4
2009-01-01T02:42:00,60,ILR,4.68,8.5,2.83,96.48,0.42,135.17,32804.2,-26.3,-4500.4,32773.8,-1412.8,-4500.4
2009-01-01T02:43:00,60,ILR,4.68,8.5,2.85,96.48,0.42,134.95,32804.4,-26.1,-4500.5,32774,-1412.6,-4500.5
2009-01-01T02:44:00,60,ILR,4.68,8.5,2.87,96.48,0.42,134.72,32804.7,-26.1,-4500.5,32774.3,-1412.6,-4500.5
2009-01-01T02:45:00,60,ILR,4.68,8.5,2.89,96.48,0.42,134.5,32804.9,-26.2,-4500.6,32774.5,-1412.7,-4500.6
2009-01-01T02:46:00,60,ILR,4.68,8.5,2.91,96.48,0.42,134.27,32805,-26.1,-4500.7,32774.6,-1412.6,-4500.7
2009-01-01T02:47:00,60,ILR,4.68,8.5,2.93,96.48,0.42,134.04,32805,-25.9,-4500.9,32774.6,-1412.4,-4500.9
2009-01-01T02:48:00,60,ILR,4.68,8.5,2.94,96.48,0.42,133.82,32804.9,-25.7,-4500.9,32774.5,-1412.2,-4500.9
2009-01-01T02:49:00,60,ILR,4.68,8.5,2.96,96.48,0.42,133.59,32804.8,-25.4,-4501,32774.4,-1411.9,-4501
2009-01-01T02:50:00,60,ILR,4.68,8.5,2.98,96.48,0.42,133.37,32804.9,-25.1,-4501.2,32774.5,-1411.6,-4501.2
2009-01-01T02:51:00,60,ILR,4.68,8.5,3,96.48,0.42,133.14,32804.7,-25,-4501.3,32774.4,-1411.5,-4501.3
2009-01-01T02:52:00,60,ILR,4.68,8.5,3.02,96.48,0.43,132.91,32804.8,-24.6,-4501.4,32774.4,-1411.1,-4501.4
2009-01-01T02:53:00,60,ILR,4.68,8.5,3.04,96.48,0.43,132.69,32804.6,-24.4,-4501.5,32774.3,-1410.9,-4501.5
2009-01-01T02:54:00,60,ILR,4.68,8.5,3.05,96.48,0.43,132.46,32804.6,-24.2,-4501.5,32774.3,-1410.7,-4501.5
2009-01-01T02:55:00,60,ILR,4.68,8.5,3.07,96.48,0.43,132.23,32804.6,-23.9,-4501.7,32774.3,-1410.4,-4501.7
2009-01-01T02:56:00,60,ILR,4.68,8.5,3.09,96.48,180,132.01,nan,nan,nan,nan,nan,nan
2009-01-01T02:57:00,60,ILR,4.68,8.5,3.11,96.48,180,131.78,nan,nan,nan,nan,nan,nan
2009-01-01T02:58:00,60,ILR,4.68,8.5,3.13,96.48,180,131.55,nan,nan,nan,nan,nan,nan
2009-01-01T02:59:00,60,ILR,4.68,8.5,3.15,96.48,0.43,131.32,32806.2,-23.5,-4501.9,32775.9,-1410.1,-4501.9
2009-01-01T03:00:00,60,ILR,4.68,8.5,3.16,96.48,0.43,131.1,32806.3,-23.4,-4502.1,32776,-1409.9,-4502.1
2009-01-01T03:01:00,60,ILR,4.68,8.5,3.18,96.48,0.43,130.87,32806.5,-23.2,-4502.2,32776.2,-1409.8,-4502.2
2009-01-01T03:02:00,60,ILR,4.68,8.5,3.2,96.48,0.43,130.64,32806.8,-23.2,-4502.2,32776.5,-1409.8,-4502.2
2009-01-01T03:03:00,60,ILR,4.68,8.5,3.22,96.48,0.43,130.42,32806.6,-22.9,-4502.2,32776.3,-1409.5,-4502.2
2009-01-01T03:04:00,60,ILR,4.68,8.5,3.24,96.48,0.44,130.19,32806.7,-22.8,-4502.3,32776.5,-1409.4,-4502.3
2009-01-01T03:05:00,60,ILR,4.68,8.5,3.26,96.48,0.44,129.96,32806.6,-22.7,-4502.3,32776.3,-1409.3,-4502.3
